rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
133,Pacific,WCC,8-3,108.19920271837555,160,105.46763586440355,120,0.5729881818586616,133,17.729507999832727,13.270492000167271,8.813775711627178,9.186224288372824,0-0,0.3539225103870675,0.3539225103870675,0,0.4935789543913721,0.38941804651970424,0.5688062767431323,0.8213927174457368,0.8495116318519742,106.76739094958538,109.47066133615466,108.8458451884897,106.67865140283506,0.0,0.0,0.0,0.0,0.0,0.0,0.05555599373548736,0.0,0.0,0.0,0,0,0.5688062767431323,0,-1.2034360492551084,114,104,65.60495124763612
134,Georgia Tech,ACC,6-4,102.33510284029103,268,99.76620408759548,39,0.5725756368813334,134,13.263435193389139,17.73656480661086,4.732271109781143,13.267728890218859,0-0,0.4066667344743477,0.4066667344743477,0,0.6168837113762756,0.36867484395396555,0.7961456711812773,0.7374060387246785,0.9016057160895729,105.46909494106869,109.2708939712334,111.0916792869409,104.68895905927708,0.0,0.0,114.95057794610094,97.46960051163921,0.8695584138016893,1.0,-0.0716116437008475,0.0,0.0,0.0,0,0,0.7961456711812773,0,-2.324584869630435,187,275,71.15994470291089
135,Troy,SB,7-5,109.52410171404192,135,107.03686018796992,149,0.5656612755196886,135,19.51400073659239,10.48599926340761,12.51400073659239,5.4859992634076065,0-0,0.45810859431835554,0.45810859431835554,0,0.3942034409690941,0.4581085943183554,0.35160000540291964,0.8880858546156102,0.8220890811011223,109.75207249541434,107.64427271127742,106.00837569469887,109.37830864357645,0.0,0.0,122.55257393695047,101.97012684944305,0.8922942026409217,2.0,0.03323103592242527,0.0,0.0,0.0,0,0,0.35160000540291964,0,-1.978583941678267,164,131,68.37105500627547
136,North Dakota St.,Sum,9-3,107.14964081000355,183,104.75518887399718,109,0.5646124906175699,136,21.895396771053214,8.104603228946786,11.479599349117242,4.520400650882757,0-0,0.37274790457194573,0.37274790457194573,0,0.3419305083889534,0.3656157403113176,0.3212059304568845,0.9236065591573487,0.9122838526744269,106.73042425975419,108.86688566649454,101.46036873925114,106.62442252099227,0.0,0.0,0.0,0.0,0.0,0.0,0.09480504782939059,0.0,0.0,0.0,0,0,0.3212059304568845,0,-1.28441270467796,118,60,69.41519112536227
137,Middle Tennessee,CUSA,5-4,108.34564195198232,153,106.02712993431157,130,0.5618718280880312,137,17.774778763842924,13.225221236157077,11.745937340505995,8.254062659494005,0-0,0.5286380382300151,0.5286380382300151,0,0.48534679850792267,0.520678134852192,0.46591456351857474,0.844850059095795,0.748998127808844,113.77217979167033,103.62054851808264,105.14614373211873,102.53156086249174,0.0,0.0,97.77044054914306,89.91030320964163,0.7238843952808853,1.0,0.03894043367066802,0.0,0.0,0.0,0,0,0.46591456351857474,0,-1.4609241854292794,130,127,67.50010830157817
138,Southern Illinois,MVC,6-5,108.55098508628683,150,106.30504920750062,136,0.5598202676083374,138,16.04272867210557,14.957271327894428,10.04272867210557,9.957271327894434,0-0,0.4627277181919565,0.4627277181919565,0,0.5195013345505544,0.4627277181919567,0.5507268235477831,0.8433163002713725,0.8381996430628231,107.75971290874016,107.76668567070672,107.96772051033899,106.53935659987044,0.0,0.0,0.0,0.0,0.0,0.0,-0.012309662060129067,0.0,0.0,0.0,0,0,0.5507268235477831,0,-2.388722124199374,191,191,70.81540264890519
139,Duquesne,A10,6-5,110.25638466963566,126,108.10735817047544,172,0.5563500369972796,139,15.364884982308615,15.635115017691385,7.431457836880522,10.568542163119478,0-0,0.414619012639932,0.414619012639932,0,0.5213412889383092,0.35911065894724364,0.6385078550429678,0.8266373557265166,0.8717629109327677,107.81830283834968,110.03699147333862,105.45962224463172,103.30164054098928,0.0,0.0,110.57768018773169,112.23621271945052,0.45730287898229727,2.0,-0.08673963900463788,0.0,0.0,0.0,0,0,0.6385078550429678,0,-2.719169003571594,200,305,72.83132014207645
140,Massachusetts,MAC,8-3,106.32574164680116,203,104.33402101105128,103,0.554152787738484,140,19.878545082112,10.121454917887995,10.878545082112005,7.121454917887994,0-0,0.3528398490410027,0.3528398490410027,0,0.39204480604227443,0.32343652828758584,0.4377836578787336,0.9118820282267992,0.9421724640101362,104.77393299635987,111.2892209400893,103.13304981134318,107.04146805871669,0.0,0.0,0.0,0.0,0.0,0.0,0.015068441474137328,0.0,0.0,0.0,0,0,0.4377836578787336,0,-1.8463187750162717,156,153,73.30602591555562
141,Oregon St.,WCC,6-5,108.75599775125076,146,106.72453260918319,141,0.5539989091532046,141,14.81751174783478,16.182488252165225,7.962965422496988,10.037034577503013,0-0,0.44530462403352006,0.44530462403352006,0,0.5468867676799194,0.47321115637195366,0.600096931402339,0.8252187839517838,0.8803849935858947,105.93415606644182,108.14722086557494,108.8633155041689,106.32197348172284,0.0,0.0,117.4020761319459,117.16335559488765,0.5058515906704627,1.0,-0.08980354645218791,0.0,0.0,0.0,0,0,0.600096931402339,0,-3.320610238524394,234,311,65.35980776779247
142,Wright St.,Horz,5-6,108.23162673082592,158,106.21669323105988,134,0.5538186745391633,142,18.80046115082866,12.199538849171342,13.44005980831455,6.5599401916854525,1-1,0.4108391362625236,0.40754156991912255,0.42567818480782876,0.3736223809612056,0.4113866784588998,0.35285201733747396,0.9101988027098189,0.874782091394841,109.30635753466841,109.12084344516992,107.29762414660735,111.65736914594298,108.4204002932708,97.44224934824459,103.53470522555716,106.53224507382683,0.4186738778628001,1.0,-0.15441440266601197,154.0,127.0,136.6125,1.127276054533809,0.9296367462713879,0.34476022095187897,0.5,-3.8439607129501057,267,355,66.49444437519816
143,Boston College,ACC,5-6,103.22460068455109,253,101.37829406596308,55,0.551703092368826,143,11.255278233985045,19.744721766014955,4.4188712206708205,13.581128779329182,0-0,0.41885387426603715,0.41885387426603715,0,0.6208203088504711,0.3740130342414191,0.7990700071792307,0.748684591537637,0.9101928316198061,106.7405153215927,110.82500924691318,111.88919062111472,105.96621685082111,0.0,0.0,96.14018590103503,93.70159451484136,0.5733323474001295,1.0,-0.1728855062162114,0.0,0.0,0.0,0,0,0.7990700071792307,0,-4.2055044264194,284,362,66.55948330267064
144,Western Kentucky,CUSA,6-3,108.78877070518915,144,106.94366562133337,146,0.5490215138402428,144,18.684162800181404,12.315837199818597,11.244489265475737,8.755510734524261,0-0,0.44556394995192317,0.44556394995192317,0,0.4611896750368136,0.42606204281902577,0.480509872756597,0.8772227775373246,0.8567062778946465,108.75668357433523,107.44749810872183,104.23978590677446,104.11411436139035,0.0,0.0,103.50700257059088,88.72560764461672,0.8547115902610233,1.0,0.08177531284412953,0.0,0.0,0.0,0,0,0.480509872756597,0,-1.0138639758340773,103,76,71.86526683890042
145,Youngstown St.,Horz,7-4,105.99548357203165,208,104.31006323443954,102,0.5459523151052146,145,20.911129433073064,10.088870566926941,14.069225664548236,5.930774335451763,2-0,0.3810577700993672,0.39285497910387684,0.3279703295790738,0.3497273768618335,0.342646542511498,0.353621835754518,0.916773766010265,0.8939569851324204,108.03084675740368,109.92276404583329,103.23383729720013,108.1003464069847,102.9030094728966,93.72150475718614,0.0,0.0,0.0,0.0,0.005539051550075058,147.0,123.0,135.6875,1.083371718102257,0.9064947029018885,0.3564720031073451,1.0,-2.1064249820870566,172,165,68.29956390152205
146,Drake,MVC,6-5,110.51925803221687,124,108.7849169903006,186,0.545349172957338,146,15.769814835915035,15.230185164084965,9.769814835915035,10.230185164084963,0-0,0.3669938056907918,0.3669938056907918,0,0.48644496543880916,0.3669938056907918,0.5521431033002188,0.8685159344938442,0.9104144344217576,105.85269209978588,108.2192127951481,107.24731617953927,106.4664489953955,0.0,0.0,94.20185257840963,95.73387346957611,0.45375208677790363,1.0,-0.13577379145478086,0.0,0.0,0.0,0,0,0.5521431033002188,0,-3.488414922623586,246,347,66.65904893813894
147,Loyola Marymount,WCC,7-3,104.73369165594075,229,103.17423183695516,77,0.5430233121331821,147,17.086209236775836,13.913790763224165,7.90935668800018,10.090643311999822,0-0,0.4195299234753949,0.4195299234753949,0,0.5168405656927981,0.40410017733622594,0.5982641795058778,0.841107862091914,0.9136651749315778,108.56484896338894,110.0648231310741,109.44934645429218,107.70146363535909,0.0,0.0,0.0,0.0,0.0,0.0,0.0739841626280261,0.0,0.0,0.0,0,0,0.5982641795058778,0,-1.4859251497991748,131,84,67.3358288301974
148,Kennesaw St.,CUSA,8-2,110.5699390641352,123,108.9956003963938,191,0.5411364203913759,148,19.24666756311685,11.75333243688315,11.17285700381316,8.82714299618684,0-0,0.24174826563965257,0.24174826563965257,0,0.415555341292139,0.3049257915458432,0.4764015936526017,0.8928560947480584,0.8991024776508799,103.96202488313368,110.76387157222635,106.68215333568158,108.08229270912192,0.0,0.0,0.0,0.0,0.0,0.0,0.02036990133545169,0.0,0.0,0.0,0,0,0.4764015936526017,0,-1.1936685407609497,112,144,73.58097951341944
149,East Tennessee St.,SC,8-3,108.31283798503357,155,106.98826984429964,147,0.5353164924417645,149,21.781950598673145,9.218049401326857,12.92574035865086,5.074259641349142,0-0,0.31021347649904774,0.31021347649904774,0,0.32285254011037384,0.355964415928379,0.2989384075751479,0.9162880097982784,0.8772240879580608,103.63909930832442,109.08299797810456,104.61742745376684,111.37452086924597,0.0,0.0,0.0,0.0,0.0,0.0,0.01945185985224096,0.0,0.0,0.0,0,0,0.2989384075751479,0,-1.6195094286701992,144,145,68.77373513631163
150,South Dakota St.,Sum,7-5,106.28240235607765,204,105.17067471745914,113,0.5301944742162606,150,19.076683596257176,11.923316403742822,11.030518015753708,4.9694819842462925,0-0,0.3773347646865035,0.3773347646865035,0,0.37867118471582345,0.4354766724314704,0.3254160399824044,0.8828059324058399,0.8307737711844394,105.43496538106612,105.31673959881472,105.92535476633643,109.21675305674367,0.0,0.0,106.65741336337369,105.91006749016962,0.5202049549462863,1.0,-0.04607708356766915,0.0,0.0,0.0,0,0,0.3254160399824044,0,-2.8075965272284114,202,240,69.10605786653387
151,UC Santa Barbara,BW,8-3,113.32627109315177,86,112.32174280792142,277,0.5255753847210244,151,19.496245215895854,11.50375478410415,12.106457057151976,7.893542942848024,2-0,0.35492278340523414,0.3920025554827544,0.18806380905639292,0.40850947859181375,0.3787168675165144,0.42489541468322833,0.8993791496377302,0.9029002918090987,105.76869424009925,108.70872470794082,105.5699022075411,108.24976809781359,121.35533164248822,118.99353841990602,0.0,0.0,0.0,0.0,0.05781293254537434,193.0,161.0,146.5875,1.3166197663511554,1.0983201159716893,0.4512100375306546,1.0,-1.4561915434862032,129,98,66.00991786313963
152,Iona,MAAC,8-4,108.17912371955745,162,107.471564814055,162,0.5188571093904982,152,21.800108206761426,9.199891793238574,14.312534748704664,5.687465251295335,1-1,0.4322336371612607,0.44025585528563493,0.3921225465393895,0.3345956664450197,0.4417462373215335,0.2756628524629371,0.9149477618826672,0.8570744730068998,106.75778682613304,108.71008730121031,103.37431203554635,110.46286956434467,102.74219763227319,111.38232098646674,102.40870815272466,100.05523311421904,0.566446620942759,1.0,0.07686303483973977,149.0,158.0,143.65,1.0372432996867385,1.0998955795335885,0.26272288645444236,0.5,-1.7706101887240544,151,81,72.69243543481325
153,North Texas,Amer,8-3,102.49372571569751,267,101.91421232879016,63,0.5162959948287034,153,17.94577901876456,13.054220981235439,8.78105912179535,9.21894087820465,0-0,0.3779505113762304,0.3779505113762304,0,0.4698377031577541,0.3847317230698187,0.5313031332212628,0.8591835389958141,0.8698185024163613,106.5972737273402,110.04142231155447,105.42840091486192,105.24663484200138,0.0,0.0,82.16402359512489,110.13713111616349,0.03325916647783628,1.0,0.083631067324767,0.0,0.0,0.0,0,0,0.5313031332212628,0,-1.1319132619660084,107,75,64.97242197802612
154,Arkansas St.,SB,7-4,108.50952195013932,151,108.06166204913227,168,0.5118885286869908,154,19.689009491628436,10.310990508371559,11.689009491628443,6.3109905083715585,0-0,0.48040805647773616,0.48040805647773616,0,0.3898733234979263,0.4403740517712584,0.35620617131570487,0.8949416028141787,0.841726123948502,108.27840405145011,106.28173535523715,101.84852839459977,105.0240932582141,0.0,0.0,106.73362202985116,111.7762189815908,0.37031399102526213,2.0,0.12674954642134906,0.0,0.0,0.0,0,0,0.35620617131570487,0,-1.3299346991269116,122,29,73.84411927521022
155,Oakland,Horz,5-6,114.28687705713892,75,114.05509751949002,308,0.5058363000117426,155,17.08432746891933,13.91567253108067,13.02514177225179,6.974858227748211,1-0,0.5919740620306077,0.6239112583797072,0.2726020985396119,0.4623268382962819,0.6528375973647298,0.35754592080863556,0.814629744379821,0.6091562700677715,113.65708418610318,102.85671485842866,108.77213399794054,108.20153843527812,124.13728522610745,120.51774989625366,114.4611342544891,112.56739644255713,0.5478176268775234,4.0,0.05506527489590224,101.0,92.0,76.95,1.3125406107862247,1.1955815464587394,0.36201664829647895,1.0,-1.580691083864466,140,105,73.11271601817997
156,Sam Houston St.,CUSA,6-3,109.3512443467657,138,109.14057826036017,196,0.5055438263885587,156,17.868300856521063,13.13169914347894,10.556711376797535,9.443288623202463,0-0,0.4812243335883589,0.4812243335883589,0,0.46667036978884824,0.45065434184850384,0.4754791851560376,0.8662467424373262,0.827547378795227,112.55406064666855,106.5180361192704,104.52435669832364,103.55357539762629,0.0,0.0,119.79862992894411,112.09937163231281,0.682200957760224,2.0,0.15651475920060298,0.0,0.0,0.0,0,0,0.4754791851560376,0,-0.6610967044883542,89,15,70.48965654104794
157,Quinnipiac,MAAC,8-3,105.59078463928354,215,105.46991754582889,121,0.5032927769544854,157,21.639235370517717,9.36076462948229,14.912734973022154,5.087265026977846,2-0,0.4090862889278497,0.42277030534190396,0.3475082150646053,0.3415605311540495,0.44964784854166623,0.2821125065908604,0.8985678328487902,0.8191389347163256,106.55165170084076,108.3604720546186,103.76513004389946,110.24434798348369,111.95528761300848,94.30815524899523,113.64684517445703,113.52813627627847,0.5030045914660535,2.0,0.13616055253153492,161.0,126.0,141.5875,1.1371060298402047,0.8899090668314646,0.27484631676044435,1.0,-0.5395817692876751,82,25,71.96976432190056
158,Idaho,BSky,7-4,112.23148317802703,100,112.11003074065167,274,0.503112854809016,158,19.166462546208447,11.833537453791546,11.000750099282172,6.999249900717826,0-0,0.3813338187904702,0.3813338187904702,0,0.38661180834042547,0.3767167727807509,0.39375822291130164,0.9064858247180249,0.8816137801149948,108.86642338011477,107.98002288427986,106.56643957459384,109.45525784554951,0.0,0.0,114.39897475758035,114.75865869093687,0.49097582001153545,1.0,0.04096357789434857,0.0,0.0,0.0,0,0,0.39375822291130164,0,-1.9402257816749606,161,124,66.66504589853655
159,Temple,Amer,6-5,115.28098137412395,67,115.19905676572172,330,0.5020438381486022,159,16.29158062375681,14.708419376243187,9.239514817278591,8.760485182721407,0-0,0.39857969391642917,0.39857969391642917,0,0.45552394107757377,0.40972141736429024,0.48860354153716745,0.8749262413083302,0.884356141415634,104.35253190878738,107.46896125585904,106.7336971863553,108.03627569057781,0.0,0.0,108.77007378841526,110.39751692950503,0.4574057057144596,1.0,-0.07655561286786383,0.0,0.0,0.0,0,0,0.48860354153716745,0,-3.2103617065418746,226,284,66.5128143777609
160,Marist,MAAC,7-2,100.56683745129702,310,100.6387608463678,46,0.4979446038617578,160,20.16482670858338,8.835173291416616,14.171671289785513,5.828328710214488,2-0,0.2676751235438517,0.28846420064341693,0.19491335369537316,0.3113553295089108,0.3358965881046578,0.3003117631408248,0.9324049393079007,0.9082676929039155,103.24847590808454,111.99404625079862,102.9040918838598,110.66037135158464,88.4525264506585,90.97732549111366,0.0,0.0,0.0,0.0,0.04326333448476938,144.0,124.0,146.83749999999998,0.9806759172554697,0.8444709287477655,0.3120226975236527,1.0,-1.0761714167654857,105,121,67.87409780478309
161,Furman,SC,7-4,108.86074926502094,143,109.16009598666615,197,0.49210579291602985,161,20.690184271084266,10.309815728915734,12.277521408931511,5.722478591068488,0-0,0.4138180067162247,0.4138180067162247,0,0.3412729754921416,0.3933880891891674,0.30363428226651173,0.9219039679347827,0.8933051105169644,111.29908221225493,108.51573135759025,106.39110374412657,111.92042992703828,0.0,0.0,0.0,0.0,0.0,0.0,0.04780628676974985,0.0,0.0,0.0,0,0,0.30363428226651173,0,-2.0208536553582412,168,111,67.66070830978651
162,Colgate,Pat,6-5,109.5020820961096,136,109.83321230537325,210,0.4913200979592565,162,20.14821809338782,10.851781906612183,13.33558006809009,4.664419931909908,0-0,0.4543209931154284,0.4543209931154284,0,0.34119435392138164,0.47845988232334585,0.2420581389644075,0.8770783067716156,0.7630075949826405,110.2629674365367,105.90281056918585,105.4297607696547,110.54450449989157,0.0,0.0,113.48974196355987,104.20946312156458,0.7273183704910235,2.0,0.014179930824971265,0.0,0.0,0.0,0,0,0.2420581389644075,0,-2.0312359059385656,170,157,67.40288023067369
163,Elon,CAA,6-4,113.94071634006266,79,114.46145733307313,318,0.4868933823887359,163,17.420515319849827,13.579484680150175,9.842194006197005,8.157805993802995,0-0,0.3648746113211376,0.3648746113211376,0,0.41920450893345085,0.39146799152753886,0.43923643817105407,0.8863567144561498,0.8714976435482797,106.08756509962294,110.26762710254913,103.12944648800595,105.29463458942412,0.0,0.0,114.16186030978908,118.28268990263143,0.3994416927699549,1.0,-0.014200448087392403,0.0,0.0,0.0,0,0,0.43923643817105407,0,-2.3829864000840084,190,194,68.54374585301134
164,Northern Colorado,BSky,9-1,107.90049945905844,168,108.49880180852652,179,0.4841076730682871,164,20.427184305565962,10.572815694434036,10.378691079406007,7.621308920593997,0-0,0.25363551393127537,0.25363551393127537,0,0.3780161080467952,0.3420417188780854,0.40399761133530765,0.902741891870026,0.8811284201321616,104.81246880657089,110.39969015386532,107.08550841397316,110.17830573733615,0.0,0.0,0.0,0.0,0.0,0.0,0.18572408071044855,0.0,0.0,0.0,0,0,0.40399761133530765,0,-0.11616218273182377,69,7,68.76232346996183
165,FIU,CUSA,5-3,107.54556722316798,173,108.2091611236909,176,0.48232211847541795,165,16.811902707696547,14.188097292303453,9.987935350804582,10.01206464919542,0-0,0.38191424604707325,0.38191424604707325,0,0.4491793733940292,0.3861686553926903,0.48383526829476553,0.8611746778632258,0.8184439524624728,110.89792506550236,108.62461215758424,104.17166609427679,103.69904675362582,0.0,0.0,105.06747755976807,111.1284596858004,0.3441247302477666,2.0,-0.009514820793405043,0.0,0.0,0.0,0,0,0.48383526829476553,0,-1.2560921523126618,116,184,71.16512726801868
